noise_ID,type,subset,length,augmented,origin_path
027c021f_1.3383_20eo010a_-1.3383.wav,wham_noise,tr,112678,False,/home/getsum/code/temp/data/noise/wham_noise/tr/027c021f_1.3383_20eo010a_-1.3383.wav
209a0114_1.6474_40cc0215_-1.6474.wav,wham_noise,tr,112684,False,/home/getsum/code/temp/data/noise/wham_noise/tr/209a0114_1.6474_40cc0215_-1.6474.wav
014a010z_2.3983_409c021f_-2.3983.wav,wham_noise,tr,112685,False,/home/getsum/code/temp/data/noise/wham_noise/tr/014a010z_2.3983_409c021f_-2.3983.wav
01mc0216_1.3207_404a0112_-1.3207.wav,wham_noise,tr,112686,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01mc0216_1.3207_404a0112_-1.3207.wav
20ua0108_0.78344_019c021b_-0.78344.wav,wham_noise,tr,112692,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ua0108_0.78344_019c021b_-0.78344.wav
028a010g_1.3859_206a0105_-1.3859.wav,wham_noise,tr,112693,False,/home/getsum/code/temp/data/noise/wham_noise/tr/028a010g_1.3859_206a0105_-1.3859.wav
01ya0110_0.17656_20bc010h_-0.17656.wav,wham_noise,tr,112698,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01ya0110_0.17656_20bc010h_-0.17656.wav
20ra010n_1.07_20ia0108_-1.07.wav,wham_noise,tr,112698,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ra010n_1.07_20ia0108_-1.07.wav
209a010j_1.2971_20mo010h_-1.2971.wav,wham_noise,tr,112701,False,/home/getsum/code/temp/data/noise/wham_noise/tr/209a010j_1.2971_20mo010h_-1.2971.wav
20lo010j_0.81665_40ia010f_-0.81665.wav,wham_noise,tr,112701,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20lo010j_0.81665_40ia010f_-0.81665.wav
20ia010t_0.1431_01sa0105_-0.1431.wav,wham_noise,tr,112704,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ia010t_0.1431_01sa0105_-0.1431.wav
01do031b_0.81906_01ro0313_-0.81906.wav,wham_noise,tr,112732,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01do031b_0.81906_01ro0313_-0.81906.wav
015c020y_1.8539_021a010r_-1.8539.wav,wham_noise,tr,112735,False,/home/getsum/code/temp/data/noise/wham_noise/tr/015c020y_1.8539_021a010r_-1.8539.wav
40nc0212_0.56359_20qa010u_-0.56359.wav,wham_noise,tr,112741,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40nc0212_0.56359_20qa010u_-0.56359.wav
20ea010l_2.4661_20ic010c_-2.4661.wav,wham_noise,tr,112741,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ea010l_2.4661_20ic010c_-2.4661.wav
20ia0104_2.0486_01fc020o_-2.0486.wav,wham_noise,tr,112758,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ia0104_2.0486_01fc020o_-2.0486.wav
406c020d_1.1351_02co0311_-1.1351.wav,wham_noise,tr,112760,False,/home/getsum/code/temp/data/noise/wham_noise/tr/406c020d_1.1351_02co0311_-1.1351.wav
20va0107_2.244_40oa0112_-2.244.wav,wham_noise,tr,112770,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20va0107_2.244_40oa0112_-2.244.wav
40co030s_0.10247_404c020w_-0.10247.wav,wham_noise,tr,112775,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40co030s_0.10247_404c020w_-0.10247.wav
20oc0108_1.7519_40nc020s_-1.7519.wav,wham_noise,tr,112780,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20oc0108_1.7519_40nc020s_-1.7519.wav
20qa010b_0.70929_02eo030d_-0.70929.wav,wham_noise,tr,112786,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20qa010b_0.70929_02eo030d_-0.70929.wav
20io0109_0.94936_401a0109_-0.94936.wav,wham_noise,tr,112788,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20io0109_0.94936_401a0109_-0.94936.wav
01uo030d_2.0939_20va010y_-2.0939.wav,wham_noise,tr,112793,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01uo030d_2.0939_20va010y_-2.0939.wav
409o030q_2.2699_021o030s_-2.2699.wav,wham_noise,tr,112794,False,/home/getsum/code/temp/data/noise/wham_noise/tr/409o030q_2.2699_021o030s_-2.2699.wav
20sc010k_0.55871_02aa010w_-0.55871.wav,wham_noise,tr,112797,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20sc010k_0.55871_02aa010w_-0.55871.wav
028a010y_0.82604_409a0112_-0.82604.wav,wham_noise,tr,112802,False,/home/getsum/code/temp/data/noise/wham_noise/tr/028a010y_0.82604_409a0112_-0.82604.wav
019a010k_1.7403_404o030k_-1.7403.wav,wham_noise,tr,112806,False,/home/getsum/code/temp/data/noise/wham_noise/tr/019a010k_1.7403_404o030k_-1.7403.wav
019a0104_2.2965_20ra010l_-2.2965.wav,wham_noise,tr,112808,False,/home/getsum/code/temp/data/noise/wham_noise/tr/019a0104_2.2965_20ra010l_-2.2965.wav
01yc0202_1.6501_01aa010w_-1.6501.wav,wham_noise,tr,112809,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01yc0202_1.6501_01aa010w_-1.6501.wav
206a010c_0.17041_205a0107_-0.17041.wav,wham_noise,tr,112810,False,/home/getsum/code/temp/data/noise/wham_noise/tr/206a010c_0.17041_205a0107_-0.17041.wav
01va010j_1.1858_40ga0106_-1.1858.wav,wham_noise,tr,112821,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01va010j_1.1858_40ga0106_-1.1858.wav
40hc021c_2.2136_013o031f_-2.2136.wav,wham_noise,tr,112831,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40hc021c_2.2136_013o031f_-2.2136.wav
01uo030s_1.9208_20ua010b_-1.9208.wav,wham_noise,tr,112837,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01uo030s_1.9208_20ua010b_-1.9208.wav
20fa010x_1.818_40ba0114_-1.818.wav,wham_noise,tr,112839,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20fa010x_1.818_40ba0114_-1.818.wav
015a010r_1.253_40oo030f_-1.253.wav,wham_noise,tr,112841,False,/home/getsum/code/temp/data/noise/wham_noise/tr/015a010r_1.253_40oo030f_-1.253.wav
013c0214_0.88558_01sa010c_-0.88558.wav,wham_noise,tr,112842,False,/home/getsum/code/temp/data/noise/wham_noise/tr/013c0214_0.88558_01sa010c_-0.88558.wav
012c020y_1.9098_01xa010f_-1.9098.wav,wham_noise,tr,112898,False,/home/getsum/code/temp/data/noise/wham_noise/tr/012c020y_1.9098_01xa010f_-1.9098.wav
014a010j_0.77572_20ja0109_-0.77572.wav,wham_noise,tr,112899,False,/home/getsum/code/temp/data/noise/wham_noise/tr/014a010j_0.77572_20ja0109_-0.77572.wav
011a010x_0.78142_01xa010a_-0.78142.wav,wham_noise,tr,112911,False,/home/getsum/code/temp/data/noise/wham_noise/tr/011a010x_0.78142_01xa010a_-0.78142.wav
40da010e_1.8248_02ba010l_-1.8248.wav,wham_noise,tr,112911,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40da010e_1.8248_02ba010l_-1.8248.wav
01nc020h_1.6427_20sa0106_-1.6427.wav,wham_noise,tr,112944,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01nc020h_1.6427_20sa0106_-1.6427.wav
20ga0105_0.9429_405a0109_-0.9429.wav,wham_noise,tr,112975,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ga0105_0.9429_405a0109_-0.9429.wav
40pa010s_2.0554_20ha010t_-2.0554.wav,wham_noise,tr,112980,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40pa010s_2.0554_20ha010t_-2.0554.wav
024o0316_2.211_40oa010q_-2.211.wav,wham_noise,tr,112986,False,/home/getsum/code/temp/data/noise/wham_noise/tr/024o0316_2.211_40oa010q_-2.211.wav
01vc020u_0.74817_40ja010c_-0.74817.wav,wham_noise,tr,112989,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01vc020u_0.74817_40ja010c_-0.74817.wav
40ca0114_0.095481_01to0312_-0.095481.wav,wham_noise,tr,113017,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40ca0114_0.095481_01to0312_-0.095481.wav
40ca010h_1.0022_01ja0104_-1.0022.wav,wham_noise,tr,113029,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40ca010h_1.0022_01ja0104_-1.0022.wav
20uo010p_1.2251_20ia0114_-1.2251.wav,wham_noise,tr,113034,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20uo010p_1.2251_20ia0114_-1.2251.wav
20ea010q_1.3981_205c010g_-1.3981.wav,wham_noise,tr,113039,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ea010q_1.3981_205c010g_-1.3981.wav
20ba0109_1.028_014c0217_-1.028.wav,wham_noise,tr,113060,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ba0109_1.028_014c0217_-1.028.wav
40ga0108_0.92832_011a010f_-0.92832.wav,wham_noise,tr,113065,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40ga0108_0.92832_011a010f_-0.92832.wav
01fo030x_1.162_019o0315_-1.162.wav,wham_noise,tr,113069,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01fo030x_1.162_019o0315_-1.162.wav
01gc0209_0.62569_028a010v_-0.62569.wav,wham_noise,tr,113069,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01gc0209_0.62569_028a010v_-0.62569.wav
20ho010b_2.0378_01ua0112_-2.0378.wav,wham_noise,tr,113081,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ho010b_2.0378_01ua0112_-2.0378.wav
028a010p_1.8049_20la010m_-1.8049.wav,wham_noise,tr,113092,False,/home/getsum/code/temp/data/noise/wham_noise/tr/028a010p_1.8049_20la010m_-1.8049.wav
01io030g_0.44697_20na010a_-0.44697.wav,wham_noise,tr,113104,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01io030g_0.44697_20na010a_-0.44697.wav
20na010c_0.0061466_01ja0114_-0.0061466.wav,wham_noise,tr,113108,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20na010c_0.0061466_01ja0114_-0.0061466.wav
01oa010s_1.3975_01ma0112_-1.3975.wav,wham_noise,tr,113109,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01oa010s_1.3975_01ma0112_-1.3975.wav
404a010o_0.63269_026o030s_-0.63269.wav,wham_noise,tr,113111,False,/home/getsum/code/temp/data/noise/wham_noise/tr/404a010o_0.63269_026o030s_-0.63269.wav
207a010k_2.1383_20io010k_-2.1383.wav,wham_noise,tr,113121,False,/home/getsum/code/temp/data/noise/wham_noise/tr/207a010k_2.1383_20io010k_-2.1383.wav
20rc0102_0.73859_01mc020q_-0.73859.wav,wham_noise,tr,113126,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20rc0102_0.73859_01mc020q_-0.73859.wav
020o0301_0.40178_01po030k_-0.40178.wav,wham_noise,tr,113128,False,/home/getsum/code/temp/data/noise/wham_noise/tr/020o0301_0.40178_01po030k_-0.40178.wav
027c021b_1.0836_01ra010s_-1.0836.wav,wham_noise,tr,113131,False,/home/getsum/code/temp/data/noise/wham_noise/tr/027c021b_1.0836_01ra010s_-1.0836.wav
40fa010l_1.8083_01pc020k_-1.8083.wav,wham_noise,tr,113134,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40fa010l_1.8083_01pc020k_-1.8083.wav
209a010i_1.5679_20qa010i_-1.5679.wav,wham_noise,tr,113148,False,/home/getsum/code/temp/data/noise/wham_noise/tr/209a010i_1.5679_20qa010i_-1.5679.wav
40bc020b_1.7103_01uo030d_-1.7103.wav,wham_noise,tr,113160,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40bc020b_1.7103_01uo030d_-1.7103.wav
20ja0114_1.3839_02aa0101_-1.3839.wav,wham_noise,tr,113162,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ja0114_1.3839_02aa0101_-1.3839.wav
20ca010c_0.54259_20ja010a_-0.54259.wav,wham_noise,tr,113168,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ca010c_0.54259_20ja010a_-0.54259.wav
20da010b_0.80522_40fa0114_-0.80522.wav,wham_noise,tr,113170,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20da010b_0.80522_40fa0114_-0.80522.wav
20ja0110_1.3871_20sa0103_-1.3871.wav,wham_noise,tr,113175,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ja0110_1.3871_20sa0103_-1.3871.wav
20ia010f_0.052363_20ea010e_-0.052363.wav,wham_noise,tr,113183,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ia010f_0.052363_20ea010e_-0.052363.wav
40ko0303_0.70625_20ga010b_-0.70625.wav,wham_noise,tr,113202,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40ko0303_0.70625_20ga010b_-0.70625.wav
026o0308_1.0917_40ka010p_-1.0917.wav,wham_noise,tr,113214,False,/home/getsum/code/temp/data/noise/wham_noise/tr/026o0308_1.0917_40ka010p_-1.0917.wav
409o0302_0.28394_20qc010j_-0.28394.wav,wham_noise,tr,113217,False,/home/getsum/code/temp/data/noise/wham_noise/tr/409o0302_0.28394_20qc010j_-0.28394.wav
209a010c_0.41213_409c021a_-0.41213.wav,wham_noise,tr,113234,False,/home/getsum/code/temp/data/noise/wham_noise/tr/209a010c_0.41213_409c021a_-0.41213.wav
022o0315_0.23016_01tc020o_-0.23016.wav,wham_noise,tr,113246,False,/home/getsum/code/temp/data/noise/wham_noise/tr/022o0315_0.23016_01tc020o_-0.23016.wav
013a010z_2.1318_024o0307_-2.1318.wav,wham_noise,tr,113247,False,/home/getsum/code/temp/data/noise/wham_noise/tr/013a010z_2.1318_024o0307_-2.1318.wav
20qa0103_1.0364_209a010l_-1.0364.wav,wham_noise,tr,113250,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20qa0103_1.0364_209a010l_-1.0364.wav
02ao030c_0.33797_40co0315_-0.33797.wav,wham_noise,tr,113253,False,/home/getsum/code/temp/data/noise/wham_noise/tr/02ao030c_0.33797_40co0315_-0.33797.wav
40ic020v_0.22956_20so010c_-0.22956.wav,wham_noise,tr,113268,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40ic020v_0.22956_20so010c_-0.22956.wav
406c020n_0.8324_025c0203_-0.8324.wav,wham_noise,tr,113301,False,/home/getsum/code/temp/data/noise/wham_noise/tr/406c020n_0.8324_025c0203_-0.8324.wav
01ba0102_0.12205_01wa010k_-0.12205.wav,wham_noise,tr,113307,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01ba0102_0.12205_01wa010k_-0.12205.wav
406c0218_1.9569_404c0217_-1.9569.wav,wham_noise,tr,113312,False,/home/getsum/code/temp/data/noise/wham_noise/tr/406c0218_1.9569_404c0217_-1.9569.wav
020o030t_1.7875_02ac020b_-1.7875.wav,wham_noise,tr,113314,False,/home/getsum/code/temp/data/noise/wham_noise/tr/020o030t_1.7875_02ac020b_-1.7875.wav
022a010u_1.1358_20ba0101_-1.1358.wav,wham_noise,tr,113316,False,/home/getsum/code/temp/data/noise/wham_noise/tr/022a010u_1.1358_20ba0101_-1.1358.wav
40io030i_0.68074_40fa010x_-0.68074.wav,wham_noise,tr,113333,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40io030i_0.68074_40fa010x_-0.68074.wav
20ac010b_0.97793_204o0106_-0.97793.wav,wham_noise,tr,113353,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ac010b_0.97793_204o0106_-0.97793.wav
40lc021d_0.90834_20so010b_-0.90834.wav,wham_noise,tr,113357,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40lc021d_0.90834_20so010b_-0.90834.wav
02da0113_2.3539_027c0205_-2.3539.wav,wham_noise,tr,113364,False,/home/getsum/code/temp/data/noise/wham_noise/tr/02da0113_2.3539_027c0205_-2.3539.wav
205c010i_0.1511_01ba0106_-0.1511.wav,wham_noise,tr,113396,False,/home/getsum/code/temp/data/noise/wham_noise/tr/205c010i_0.1511_01ba0106_-0.1511.wav
021c0213_1.0994_01jo031a_-1.0994.wav,wham_noise,tr,113402,False,/home/getsum/code/temp/data/noise/wham_noise/tr/021c0213_1.0994_01jo031a_-1.0994.wav
01pa0101_0.77592_204o010k_-0.77592.wav,wham_noise,tr,113409,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01pa0101_0.77592_204o010k_-0.77592.wav
025a0113_0.097907_019c020t_-0.097907.wav,wham_noise,tr,113414,False,/home/getsum/code/temp/data/noise/wham_noise/tr/025a0113_0.097907_019c020t_-0.097907.wav
40ac020p_1.7393_01va0101_-1.7393.wav,wham_noise,tr,113416,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40ac020p_1.7393_01va0101_-1.7393.wav
20oa0101_0.64071_021a010i_-0.64071.wav,wham_noise,tr,113433,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20oa0101_0.64071_021a010i_-0.64071.wav
20ia0109_2.2374_40fc021b_-2.2374.wav,wham_noise,tr,113436,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ia0109_2.2374_40fc021b_-2.2374.wav
022a0108_0.022448_01pa0104_-0.022448.wav,wham_noise,tr,113442,False,/home/getsum/code/temp/data/noise/wham_noise/tr/022a0108_0.022448_01pa0104_-0.022448.wav
20pa0101_1.6931_20ia0107_-1.6931.wav,wham_noise,tr,113443,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20pa0101_1.6931_20ia0107_-1.6931.wav
01ya010t_1.6914_020a010f_-1.6914.wav,wham_noise,tr,113495,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01ya010t_1.6914_020a010f_-1.6914.wav
01ma010m_1.0391_401a0113_-1.0391.wav,wham_noise,tr,113507,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01ma010m_1.0391_401a0113_-1.0391.wav
40fo031a_0.34236_01zo0319_-0.34236.wav,wham_noise,tr,113513,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40fo031a_0.34236_01zo0319_-0.34236.wav
40cc020t_1.8658_01so030n_-1.8658.wav,wham_noise,tr,113525,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40cc020t_1.8658_01so030n_-1.8658.wav
029a0110_0.24816_209c010d_-0.24816.wav,wham_noise,tr,113535,False,/home/getsum/code/temp/data/noise/wham_noise/tr/029a0110_0.24816_209c010d_-0.24816.wav
40jc0215_0.24029_403a010g_-0.24029.wav,wham_noise,tr,113551,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40jc0215_0.24029_403a010g_-0.24029.wav
407c021h_0.57691_40bc020v_-0.57691.wav,wham_noise,tr,113552,False,/home/getsum/code/temp/data/noise/wham_noise/tr/407c021h_0.57691_40bc020v_-0.57691.wav
20oa0114_1.6142_40bo030a_-1.6142.wav,wham_noise,tr,113555,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20oa0114_1.6142_40bo030a_-1.6142.wav
20oa010m_1.1583_01ra010q_-1.1583.wav,wham_noise,tr,113556,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20oa010m_1.1583_01ra010q_-1.1583.wav
20oa0109_1.1137_02ea0111_-1.1137.wav,wham_noise,tr,113564,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20oa0109_1.1137_02ea0111_-1.1137.wav
20ga010b_0.41049_40da0103_-0.41049.wav,wham_noise,tr,113569,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ga010b_0.41049_40da0103_-0.41049.wav
01yc020i_2.1384_01ra010m_-2.1384.wav,wham_noise,tr,113580,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01yc020i_2.1384_01ra010m_-2.1384.wav
20ga0103_2.0254_40kc0214_-2.0254.wav,wham_noise,tr,113598,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ga0103_2.0254_40kc0214_-2.0254.wav
025a010a_0.22149_40cc0218_-0.22149.wav,wham_noise,tr,113598,False,/home/getsum/code/temp/data/noise/wham_noise/tr/025a010a_0.22149_40cc0218_-0.22149.wav
024a010u_2.2145_20lo010q_-2.2145.wav,wham_noise,tr,113602,False,/home/getsum/code/temp/data/noise/wham_noise/tr/024a010u_2.2145_20lo010q_-2.2145.wav
204a010z_0.47843_027c021e_-0.47843.wav,wham_noise,tr,113604,False,/home/getsum/code/temp/data/noise/wham_noise/tr/204a010z_0.47843_027c021e_-0.47843.wav
20jc010g_1.5833_20va0105_-1.5833.wav,wham_noise,tr,113613,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20jc010g_1.5833_20va0105_-1.5833.wav
20ta010u_1.6497_01ia0113_-1.6497.wav,wham_noise,tr,113625,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ta010u_1.6497_01ia0113_-1.6497.wav
20na010o_0.079808_015o031a_-0.079808.wav,wham_noise,tr,113628,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20na010o_0.079808_015o031a_-0.079808.wav
020a010c_1.9805_20va0114_-1.9805.wav,wham_noise,tr,113629,False,/home/getsum/code/temp/data/noise/wham_noise/tr/020a010c_1.9805_20va0114_-1.9805.wav
20rc010a_2.4155_204a010a_-2.4155.wav,wham_noise,tr,113632,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20rc010a_2.4155_204a010a_-2.4155.wav
206a0112_0.34642_404c020n_-0.34642.wav,wham_noise,tr,113637,False,/home/getsum/code/temp/data/noise/wham_noise/tr/206a0112_0.34642_404c020n_-0.34642.wav
20dc010g_1.6913_021o030c_-1.6913.wav,wham_noise,tr,113639,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20dc010g_1.6913_021o030c_-1.6913.wav
028a010o_2.0531_01da010f_-2.0531.wav,wham_noise,tr,113639,False,/home/getsum/code/temp/data/noise/wham_noise/tr/028a010o_2.0531_01da010f_-2.0531.wav
012o030w_0.45462_021c021e_-0.45462.wav,wham_noise,tr,113647,False,/home/getsum/code/temp/data/noise/wham_noise/tr/012o030w_0.45462_021c021e_-0.45462.wav
40aa0113_1.3443_20ra0104_-1.3443.wav,wham_noise,tr,113661,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40aa0113_1.3443_20ra0104_-1.3443.wav
02ao030j_1.3305_205a010k_-1.3305.wav,wham_noise,tr,113663,False,/home/getsum/code/temp/data/noise/wham_noise/tr/02ao030j_1.3305_205a010k_-1.3305.wav
017a0106_0.5005_40ea0103_-0.5005.wav,wham_noise,tr,113677,False,/home/getsum/code/temp/data/noise/wham_noise/tr/017a0106_0.5005_40ea0103_-0.5005.wav
20ha010y_1.4169_40oa010y_-1.4169.wav,wham_noise,tr,113677,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ha010y_1.4169_40oa010y_-1.4169.wav
01ea010b_1.1481_405a010i_-1.1481.wav,wham_noise,tr,113689,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01ea010b_1.1481_405a010i_-1.1481.wav
01pa010z_1.0352_20aa010n_-1.0352.wav,wham_noise,tr,113694,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01pa010z_1.0352_20aa010n_-1.0352.wav
018a010l_1.5601_01ta010y_-1.5601.wav,wham_noise,tr,113703,False,/home/getsum/code/temp/data/noise/wham_noise/tr/018a010l_1.5601_01ta010y_-1.5601.wav
01ro030s_1.6982_021c020x_-1.6982.wav,wham_noise,tr,113712,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01ro030s_1.6982_021c020x_-1.6982.wav
02ec020y_0.91387_01oa0112_-0.91387.wav,wham_noise,tr,113715,False,/home/getsum/code/temp/data/noise/wham_noise/tr/02ec020y_0.91387_01oa0112_-0.91387.wav
028c020a_2.2502_016a010u_-2.2502.wav,wham_noise,tr,113728,False,/home/getsum/code/temp/data/noise/wham_noise/tr/028c020a_2.2502_016a010u_-2.2502.wav
023c0215_1.8669_012c020i_-1.8669.wav,wham_noise,tr,113730,False,/home/getsum/code/temp/data/noise/wham_noise/tr/023c0215_1.8669_012c020i_-1.8669.wav
012a010n_0.26058_40io0316_-0.26058.wav,wham_noise,tr,113731,False,/home/getsum/code/temp/data/noise/wham_noise/tr/012a010n_0.26058_40io0316_-0.26058.wav
20sa010g_0.15827_01pc020t_-0.15827.wav,wham_noise,tr,113734,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20sa010g_0.15827_01pc020t_-0.15827.wav
40hc020z_2.0554_20ca010o_-2.0554.wav,wham_noise,tr,113737,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40hc020z_2.0554_20ca010o_-2.0554.wav
20ic010c_1.3673_20fa010e_-1.3673.wav,wham_noise,tr,113747,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ic010c_1.3673_20fa010e_-1.3673.wav
02aa010h_1.666_405c020q_-1.666.wav,wham_noise,tr,113774,False,/home/getsum/code/temp/data/noise/wham_noise/tr/02aa010h_1.666_405c020q_-1.666.wav
20va0114_1.3613_209a0103_-1.3613.wav,wham_noise,tr,113783,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20va0114_1.3613_209a0103_-1.3613.wav
20ec010g_2.1434_016a010v_-2.1434.wav,wham_noise,tr,113788,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ec010g_2.1434_016a010v_-2.1434.wav
20ta0102_0.081637_01sa0108_-0.081637.wav,wham_noise,tr,113802,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20ta0102_0.081637_01sa0108_-0.081637.wav
408c021a_0.4129_20aa0107_-0.4129.wav,wham_noise,tr,113803,False,/home/getsum/code/temp/data/noise/wham_noise/tr/408c021a_0.4129_20aa0107_-0.4129.wav
01bc0205_1.8239_405a010f_-1.8239.wav,wham_noise,tr,113813,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01bc0205_1.8239_405a010f_-1.8239.wav
029o0307_0.37759_40fa010i_-0.37759.wav,wham_noise,tr,113823,False,/home/getsum/code/temp/data/noise/wham_noise/tr/029o0307_0.37759_40fa010i_-0.37759.wav
02ao030g_1.9396_01sa010v_-1.9396.wav,wham_noise,tr,113823,False,/home/getsum/code/temp/data/noise/wham_noise/tr/02ao030g_1.9396_01sa010v_-1.9396.wav
011a010q_1.159_013a0102_-1.159.wav,wham_noise,tr,113826,False,/home/getsum/code/temp/data/noise/wham_noise/tr/011a010q_1.159_013a0102_-1.159.wav
026c0215_1.9513_20ma0112_-1.9513.wav,wham_noise,tr,113829,False,/home/getsum/code/temp/data/noise/wham_noise/tr/026c0215_1.9513_20ma0112_-1.9513.wav
20qa0111_1.1755_02ba010a_-1.1755.wav,wham_noise,tr,113834,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20qa0111_1.1755_02ba010a_-1.1755.wav
20pa010x_1.7698_20dc0105_-1.7698.wav,wham_noise,tr,113841,False,/home/getsum/code/temp/data/noise/wham_noise/tr/20pa010x_1.7698_20dc0105_-1.7698.wav
209a0114_0.56639_20fa010v_-0.56639.wav,wham_noise,tr,113854,False,/home/getsum/code/temp/data/noise/wham_noise/tr/209a0114_0.56639_20fa010v_-0.56639.wav
01oo030i_2.2368_40ja010h_-2.2368.wav,wham_noise,tr,113857,False,/home/getsum/code/temp/data/noise/wham_noise/tr/01oo030i_2.2368_40ja010h_-2.2368.wav
208a010k_0.91463_40ec0216_-0.91463.wav,wham_noise,tr,113872,False,/home/getsum/code/temp/data/noise/wham_noise/tr/208a010k_0.91463_40ec0216_-0.91463.wav
405a0103_0.48088_40ec0219_-0.48088.wav,wham_noise,tr,113880,False,/home/getsum/code/temp/data/noise/wham_noise/tr/405a0103_0.48088_40ec0219_-0.48088.wav
40ko0304_0.022653_01va0113_-0.022653.wav,wham_noise,tr,113913,False,/home/getsum/code/temp/data/noise/wham_noise/tr/40ko0304_0.022653_01va0113_-0.022653.wav
